ID,LIMIT_BAL,SEX_2,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_2,MARRIAGE_3,AGE,DEFAULT,pay_sum,utilization_ratio_mean,bill_trend,bill_sum,pay_trend,payment_sum,payment_ratio_mean,loss_given_default
264,230000,1,0,0,0,1,0,37,0,-12,0.0389,17487.0,53735,16893.0,51952,0.0376,1783
265,80000,1,0,0,0,1,0,37,0,-6,0.073,-785.0,35054,-5358.0,28957,0.0603,6097
266,150000,1,1,0,0,0,0,25,0,-7,0.0079,1736.0,7104,-211.0,1264,0.0014,5840
267,10000,0,0,1,0,1,0,23,0,2,0.8689,-1503.0,52136,629.0,3932,0.0655,48204
268,130000,1,0,1,0,1,0,49,1,0,0.4587,49114.0,357781,2555.0,9986,0.0128,347795
269,40000,1,0,0,0,1,0,48,0,0,0.8666,-689.0,207975,67.0,9200,0.0383,198775
270,50000,0,1,0,0,1,0,27,1,6,0.2457,3972.0,73717,-793.0,6631,0.0221,67086
271,100000,0,0,1,0,1,0,32,0,0,0.3003,21612.0,180209,-125.0,9686,0.0161,170523
272,120000,0,0,0,0,0,0,34,0,0,0.0061,571.0,4414,300.0,1800,0.0025,2614
273,260000,1,0,0,0,1,0,58,1,-9,0.0,0.0,0,0.0,0,0.0,0
274,200000,1,1,0,0,1,0,33,0,0,0.0674,-1538.0,80871,-293.0,11522,0.0096,69349
275,360000,1,1,0,0,1,0,28,1,-12,0.0,0.0,0,0.0,0,0.0,0
276,70000,1,1,0,0,1,0,36,0,0,0.6327,48879.0,265753,4082.0,28247,0.0673,237506
277,460000,0,0,0,0,0,0,40,1,-3,0.0102,-7431.0,28039,-5721.0,27927,0.0101,112
278,50000,1,0,0,0,1,0,26,0,-6,0.0091,280.0,2736,0.0,1896,0.0063,840
279,50000,0,0,1,0,0,0,33,0,0,0.706,30720.0,211791,930.0,7004,0.0233,204787
280,250000,1,1,0,0,0,0,31,0,0,0.4027,538.0,604011,33.0,26900,0.0179,577111
281,30000,1,0,0,0,1,0,27,0,-3,0.0358,940.0,6448,1055.0,3164,0.0176,3284
282,270000,0,1,0,0,0,0,44,0,-2,0.3004,57377.0,486594,-31155.0,144214,0.089,342380
283,180000,1,0,1,0,1,0,30,0,0,0.7039,56009.0,760211,2520.0,27192,0.0252,733019
284,100000,1,0,0,0,1,0,28,0,0,0.5386,-1894.0,323182,-601.0,20198,0.0337,302984
285,230000,1,0,1,0,0,0,32,0,0,0.4837,28204.0,667517,333.0,29000,0.021,638517
286,210000,1,0,0,0,0,0,46,0,-6,0.1675,45791.0,211039,15801.0,120470,0.0956,90569
287,210000,0,0,0,0,1,0,38,0,2,0.2849,4393.0,358970,267.0,13804,0.011,345166
288,440000,1,1,0,0,0,0,46,0,0,0.3137,65368.0,828179,2914.0,29746,0.0113,798433
289,100000,1,1,0,0,1,0,25,1,2,0.6727,7253.0,403638,639.0,13210,0.022,390428
290,240000,1,1,0,0,0,0,46,0,0,0.039,805.0,56097,98.0,6295,0.0044,49802
291,280000,0,0,0,0,1,0,33,1,-6,-0.2002,113500.0,-336259,-114499.0,347739,0.207,-683998
292,50000,1,1,0,0,1,0,22,1,-9,0.0,0.0,0,0.0,0,0.0,0
293,30000,0,1,0,0,0,0,43,0,13,0.0721,-175.0,12972,267.0,2000,0.0111,10972
294,10000,0,1,0,0,1,0,27,1,2,0.9475,-1081.0,56848,848.0,5470,0.0912,51378
295,130000,0,0,0,0,1,0,29,0,-9,0.0,0.0,0,-500.0,1500,0.0019,-1500
296,200000,0,0,0,0,1,0,31,0,0,0.8158,59007.0,978958,1978.0,36425,0.0304,942533
297,120000,1,1,0,0,0,0,29,0,-6,0.0108,426.0,7765,28.0,8715,0.0121,-950
298,210000,1,1,0,0,0,0,36,0,0,0.6813,941.0,858448,807.0,32709,0.026,825739
299,280000,1,0,0,0,0,0,36,0,0,0.1629,30784.0,273640,1106.0,11718,0.007,261922
300,300000,0,0,0,0,1,0,34,1,-4,0.0252,-6466.0,45400,-2266.0,32799,0.0182,12601
301,100000,0,1,0,0,1,0,37,0,0,0.7714,22127.0,462851,323.0,15303,0.0255,447548
302,440000,1,0,0,0,1,0,36,0,-12,0.0,0.0,0,-54000.0,162000,0.0614,-162000
303,50000,1,0,1,0,0,0,40,0,0,0.5143,24072.0,154301,535.0,7606,0.0254,146695
304,20000,1,0,0,0,1,0,25,1,2,0.8204,3419.0,98447,700.0,11500,0.0958,86947
305,200000,1,0,0,0,1,0,27,0,-3,0.0152,-4415.0,18236,-620.0,12927,0.0108,5309
306,110000,1,1,0,0,1,0,26,0,-12,0.0195,1951.0,12860,2041.0,12124,0.0184,736
307,500000,1,1,0,0,0,0,36,0,-6,0.0158,7116.0,47529,9291.0,37052,0.0124,10477
308,300000,1,1,0,0,0,0,27,0,-7,0.0029,1738.0,5215,1738.0,5215,0.0029,0
309,30000,0,0,1,0,0,0,55,1,16,0.4048,-3173.0,72863,-33.0,8900,0.0494,63963
310,60000,1,0,0,0,1,0,27,0,-6,0.1831,10705.0,65912,6484.0,47111,0.1309,18801
311,400000,1,1,0,0,0,0,38,0,-4,0.0088,-1284.0,21153,-1267.0,19153,0.008,2000
312,180000,1,1,0,0,0,0,34,0,0,0.7664,15229.0,827666,667.0,32000,0.0296,795666
313,20000,0,0,0,0,1,0,40,0,2,0.6587,1144.0,79047,533.0,10600,0.0883,68447
314,200000,1,0,1,0,0,0,49,1,5,0.2775,-4560.0,333047,-1429.0,16286,0.0136,316761
315,100000,0,0,0,0,1,0,27,0,0,0.3242,29636.0,194503,454.0,4871,0.0081,189632
316,60000,0,1,0,0,1,0,23,1,0,0.4765,20890.0,171532,388.0,8013,0.0223,163519
317,110000,1,1,0,0,1,0,36,0,0,0.4603,-3208.0,303817,-33.0,13500,0.0205,290317
318,260000,1,0,1,0,0,0,53,0,-6,0.0013,-214.0,2025,-66.0,2484,0.0016,-459
319,50000,1,0,1,0,0,0,46,0,7,0.7117,14823.0,213516,759.0,7372,0.0246,206144
320,180000,0,1,0,0,1,0,29,0,-9,-0.0,0.0,-12,0.0,0,0.0,-12
321,110000,0,1,0,0,1,0,29,1,5,0.4717,7463.0,311346,-451.0,10354,0.0157,300992
322,340000,1,0,0,0,1,0,27,0,0,0.4525,38022.0,923137,-9005.0,90147,0.0442,832990
323,50000,0,1,0,0,1,0,24,0,-1,0.1055,-5413.0,31650,484.0,11019,0.0367,20631
324,230000,1,1,0,0,0,0,28,1,-4,0.0401,12416.0,55327,-1377.0,11750,0.0085,43577
325,360000,1,1,0,0,1,0,32,0,0,0.2664,-5858.0,575409,-1000.0,57000,0.0264,518409
326,210000,0,1,0,0,1,0,43,0,-2,0.1275,-28224.0,160699,10004.0,52013,0.0413,108686
327,220000,1,1,0,0,0,0,41,1,3,0.0026,-42.0,3375,208.0,1925,0.0015,1450
328,60000,1,1,0,0,0,0,34,1,10,0.4724,-3289.0,170082,1643.0,10111,0.0281,159971
329,340000,0,1,0,0,0,0,55,0,-10,0.0674,23052.0,137566,-18011.0,164386,0.0806,-26820
330,150000,0,0,0,0,0,0,40,0,12,0.6934,-6348.0,624055,300.0,25700,0.0286,598355
331,200000,1,1,0,0,0,0,37,1,-1,0.0395,-15453.0,47390,-11867.0,51400,0.0428,-4010
332,130000,1,1,0,0,1,0,40,1,2,0.0853,386.0,66514,-67.0,7200,0.0092,59314
333,60000,1,0,0,0,1,0,28,0,3,0.2674,-10749.0,96266,-8795.0,30696,0.0853,65570
334,400000,1,1,0,0,0,0,43,0,-7,0.0333,-26663.0,79988,-26663.0,79988,0.0333,0
335,20000,0,0,0,0,1,0,27,0,0,0.9729,630.0,116747,668.0,5503,0.0459,111244
336,190000,1,0,0,0,1,0,28,0,0,0.8008,-9417.0,912875,287.0,36836,0.0323,876039
337,260000,1,0,0,0,1,0,30,0,0,0.611,377.0,953100,1333.0,44000,0.0282,909100
338,140000,1,1,0,0,1,0,31,0,-12,0.0005,130.0,390,0.0,0,0.0,390
339,50000,1,1,0,0,0,0,31,1,0,0.7803,17909.0,234080,1425.0,10607,0.0354,223473
340,120000,1,0,0,0,1,0,34,0,-5,0.0236,3489.0,16986,1957.0,20204,0.0281,-3218
341,240000,1,1,0,0,1,0,30,0,-12,0.0003,61.0,368,-597.0,2159,0.0015,-1791
342,50000,0,1,0,0,1,0,36,0,-1,0.0628,4525.0,18847,478.0,3390,0.0113,15457
343,200000,1,0,0,0,1,0,29,0,0,0.0639,-20608.0,76669,6352.0,31055,0.0259,45614
344,180000,0,0,0,0,0,0,39,0,-2,0.8526,225404.0,920802,26366.0,284903,0.2638,635899
345,180000,1,0,0,0,1,0,26,0,0,0.6804,31176.0,734847,647.0,26710,0.0247,708137
346,160000,1,0,0,0,1,0,29,0,-5,0.0102,-3482.0,9832,-4833.0,24500,0.0255,-14668
347,100000,1,1,0,0,1,0,26,0,-3,0.032,73.0,19223,1588.0,13974,0.0233,5249
348,50000,1,1,0,0,1,0,29,1,0,0.9115,6718.0,273459,333.0,13000,0.0433,260459
349,140000,1,1,0,0,1,0,31,0,0,0.9999,-2426.0,839924,633.0,34500,0.0411,805424
350,30000,1,1,0,0,1,0,26,1,0,0.6549,-1278.0,117890,348.0,6064,0.0337,111826
351,90000,0,0,0,0,1,0,26,0,-2,0.1603,12167.0,86582,-6787.0,31842,0.059,54740
352,200000,0,0,0,0,0,0,36,0,-6,-0.0223,-7400.0,-26795,-18956.0,171133,0.1426,-197928
353,380000,0,0,0,0,1,0,30,1,-9,0.0,0.0,0,0.0,0,0.0,0
354,80000,1,1,0,0,1,0,43,0,0,0.6316,41389.0,303152,1836.0,12045,0.0251,291107
355,50000,0,0,1,0,0,0,58,0,8,0.3641,-1245.0,109216,709.0,6673,0.0222,102543
356,180000,0,1,0,0,0,0,45,1,-1,0.1641,-1925.0,177278,127.0,8781,0.0081,168497
357,240000,1,1,0,0,1,0,26,0,0,0.5034,21341.0,724940,1569.0,27398,0.019,697542
358,380000,0,1,0,0,1,0,34,0,0,0.4748,17488.0,1082561,11203.0,64410,0.0282,1018151
359,110000,1,0,0,1,1,0,24,0,0,0.7389,-2399.0,487656,-567.0,19300,0.0292,468356
360,260000,0,0,0,0,0,0,34,0,-6,0.0883,21442.0,137687,17475.0,121666,0.078,16021
361,500000,1,1,0,0,1,0,23,1,9,0.9756,35710.0,2926653,-9167.0,75500,0.0252,2851153
362,320000,1,1,0,0,1,0,30,0,0,0.2272,-2449.0,436318,-72.0,15669,0.0082,420649
363,50000,0,1,0,0,1,0,32,0,9,0.8295,6405.0,248859,-987.0,5485,0.0183,243374
364,110000,0,0,0,0,0,0,40,1,-4,0.0068,-122.0,4498,523.0,2564,0.0039,1934
365,230000,1,0,0,0,1,0,35,0,-12,0.0024,-131.0,3314,-115.0,3073,0.0022,241
366,330000,1,1,0,0,0,0,56,0,-5,0.0079,-3214.0,15640,-3330.0,16061,0.0081,-421
367,50000,1,1,0,0,0,0,61,0,0,0.7277,25258.0,218302,724.0,10251,0.0342,208051
368,10000,0,1,0,0,1,0,24,0,5,0.2459,282.0,14752,450.0,1650,0.0275,13102
369,300000,0,0,0,0,0,0,40,0,-9,0.0,0.0,0,0.0,0,0.0,0
370,20000,1,1,0,0,0,0,32,1,5,0.7778,9119.0,93331,-29.0,3190,0.0266,90141
371,180000,0,1,0,0,0,0,36,1,-4,0.0774,27846.0,83538,0.0,0,0.0,83538
372,160000,0,0,0,0,1,0,30,0,-6,0.064,-8385.0,61480,-21851.0,119926,0.1249,-58446
373,90000,1,0,0,0,1,0,34,0,6,0.47,-9365.0,253776,213.0,20640,0.0382,233136
374,30000,0,0,1,0,0,1,54,0,0,0.7841,-1955.0,141140,0.0,12000,0.0667,129140
375,180000,0,0,0,0,0,0,46,0,0,0.7742,69998.0,836186,-52018.0,189463,0.1754,646723
376,30000,0,0,1,0,0,0,58,0,0,0.7015,-1731.0,126272,165.0,8016,0.0445,118256
377,30000,0,1,0,0,0,0,43,0,5,0.7348,-3203.0,132258,-971.0,7488,0.0416,124770
378,140000,1,0,0,0,1,0,28,0,-4,0.0536,6917.0,45024,3249.0,35946,0.0428,9078
379,210000,0,0,0,0,1,0,30,0,0,0.2599,14279.0,327465,-2833.0,25500,0.0202,301965
380,50000,0,1,0,0,1,0,31,1,0,0.2798,5848.0,83951,-1891.0,16327,0.0544,67624
381,130000,1,1,0,0,1,0,29,0,0,0.6056,9728.0,472379,-583.0,20500,0.0263,451879
382,50000,1,1,0,0,0,0,37,1,6,0.0547,184.0,16397,233.0,3500,0.0117,12897
383,140000,0,0,1,0,0,0,36,0,0,0.6409,848.0,538393,8767.0,47700,0.0568,490693
384,170000,1,1,0,0,1,0,28,1,1,0.0288,-1496.0,29372,706.0,3899,0.0038,25473
385,80000,0,1,0,0,1,0,25,0,-2,0.2234,18897.0,107251,1831.0,18103,0.0377,89148
386,410000,1,0,0,1,0,0,42,0,0,0.7079,103165.0,1741454,4067.0,63800,0.0259,1677654
387,80000,1,0,0,0,1,0,29,0,-7,0.1667,26667.0,80000,26667.0,80000,0.1667,0
388,80000,0,0,1,0,0,0,73,1,5,0.867,-6961.0,416184,-257.0,23430,0.0488,392754
389,150000,0,1,0,0,0,0,43,0,0,1.049,-5486.0,944099,1122.0,36834,0.0409,907265
390,260000,0,0,0,0,0,0,30,1,-4,0.0017,474.0,2586,-43356.0,131815,0.0845,-129229
391,350000,0,0,0,0,0,0,38,0,-9,0.0,0.0,0,0.0,0,0.0,0
392,280000,1,1,0,0,0,0,39,1,0,0.1041,-10383.0,174954,11606.0,48684,0.029,126270
393,310000,0,1,0,0,0,0,44,0,0,0.2707,21193.0,503434,923.0,20078,0.0108,483356
394,140000,1,1,0,0,1,0,29,0,0,0.1409,-2074.0,118369,500.0,16500,0.0196,101869
395,360000,0,0,0,0,0,0,51,0,-9,0.0292,21000.0,63000,8333.0,25000,0.0116,38000
396,140000,1,0,0,0,1,0,27,0,0,1.0218,875.0,858345,2800.0,43600,0.0519,814745
397,100000,0,0,0,0,1,0,38,0,0,0.4013,3615.0,240783,1328.0,5141,0.0086,235642
398,50000,1,1,0,0,1,0,22,0,-12,0.0049,-493.0,1480,72.0,1480,0.0049,0
399,210000,1,1,0,0,0,0,30,0,0,0.4502,23752.0,567259,601.0,23202,0.0184,544057
400,120000,1,1,0,0,1,0,25,0,12,0.9775,-595.0,703798,960.0,21679,0.0301,682119
401,240000,0,0,0,0,1,0,29,0,-1,0.4631,36242.0,666907,-61149.0,204634,0.1421,462273
402,60000,1,0,1,0,0,1,42,0,0,0.5139,4004.0,185007,-732.0,9885,0.0275,175122
403,150000,0,0,0,0,1,0,41,1,-3,0.0079,255.0,7098,-114.0,5291,0.0059,1807
404,30000,0,1,0,0,0,0,48,0,0,0.8975,2522.0,161543,39.0,8942,0.0497,152601
405,160000,1,0,0,0,1,0,29,1,12,1.0154,-2256.0,974815,2535.0,30512,0.0318,944303
406,200000,0,0,0,0,0,0,52,0,-12,0.0768,-24064.0,92108,-26706.0,92473,0.0771,-365
407,120000,1,1,0,0,0,0,25,0,-6,0.0665,15956.0,47869,2000.0,6000,0.0083,41869
408,500000,0,0,0,0,0,0,37,0,3,0.8222,130951.0,2466458,-3064.0,64709,0.0216,2401749
409,320000,1,0,0,0,1,0,27,0,0,0.1902,-3371.0,365115,-2476.0,67601,0.0352,297514
410,280000,0,0,0,0,1,0,31,0,0,0.6213,1875.0,1043732,1973.0,42823,0.0255,1000909
411,60000,1,0,0,0,1,0,23,1,11,0.5156,-2734.0,185629,136.0,8209,0.0228,177420
412,200000,1,0,0,0,0,0,38,0,-8,0.0002,41.0,257,72.0,517,0.0004,-260
413,230000,1,0,0,0,0,0,32,0,-5,0.0084,-1994.0,11600,1073.0,11611,0.0084,-11
414,230000,1,1,0,0,1,0,27,1,3,0.0466,4856.0,64332,-1489.0,7441,0.0054,56891
415,480000,1,0,1,0,0,0,41,0,-12,0.1016,63498.0,292489,63928.0,279713,0.0971,12776
416,50000,1,0,1,0,0,0,35,0,-9,0.0917,9167.0,27500,1453.0,5640,0.0188,21860
417,200000,1,0,0,0,1,0,31,0,-12,0.0194,7655.0,23286,5782.0,19872,0.0166,3414
418,50000,1,0,0,0,1,0,30,0,2,0.349,-2659.0,104694,600.0,7800,0.026,96894
419,50000,0,1,0,0,0,0,48,0,0,0.6014,21878.0,180417,820.0,15461,0.0515,164956
420,260000,1,0,0,0,1,0,36,1,-9,0.0,0.0,0,0.0,0,0.0,0
421,30000,0,0,0,0,1,0,24,0,4,0.9259,-2668.0,166661,2.0,8607,0.0478,158054
422,440000,1,0,0,0,1,0,29,0,0,0.3645,9501.0,962256,2018.0,42156,0.016,920100
423,230000,1,1,0,0,1,0,38,0,-6,0.0128,3677.0,17733,-226.0,9709,0.007,8024
424,200000,0,1,0,0,0,0,38,1,6,0.5116,4392.0,613953,-1500.0,20500,0.0171,593453
425,490000,1,1,0,0,0,0,30,0,0,0.4031,-194.0,1185021,1906.0,43181,0.0147,1141840
426,80000,1,1,0,0,0,0,32,0,-10,0.0235,3754.0,11262,0.0,0,0.0,11262
427,20000,1,0,1,0,1,0,49,1,8,0.6587,-3202.0,79043,-374.0,10123,0.0844,68920
428,170000,1,0,0,0,1,0,31,1,-5,0.0014,-66.0,1393,66.0,1393,0.0014,0
429,70000,0,0,0,0,1,0,27,0,0,0.6986,39037.0,293401,-8316.0,36641,0.0872,256760
430,210000,1,1,0,0,1,0,33,0,0,0.6053,85728.0,762633,2167.0,24500,0.0194,738133
431,90000,1,1,0,0,1,0,25,0,0,0.8611,2908.0,465009,133.0,18601,0.0344,446408
432,390000,1,0,0,0,1,0,27,1,0,0.7576,12570.0,1772871,1716.0,62172,0.0266,1710699
433,110000,1,0,0,0,1,0,29,0,0,0.461,-2709.0,304292,148.0,13557,0.0205,290735
434,580000,1,0,0,0,0,0,36,0,0,0.2857,-6003.0,994160,364.0,36784,0.0106,957376
435,360000,0,0,1,0,0,0,55,0,-5,0.017,11052.0,36696,8415.0,25244,0.0117,11452
436,270000,1,1,0,0,0,0,32,1,11,0.8394,11442.0,1359821,-2000.0,42000,0.0259,1317821
437,60000,1,0,0,0,1,0,27,0,-4,0.0408,4491.0,14672,-17.0,650,0.0018,14022
438,110000,0,0,1,0,0,0,37,0,0,0.5568,1815.0,367490,0.0,13600,0.0206,353890
439,50000,1,0,0,0,0,0,25,0,0,0.784,20237.0,235192,1414.0,8773,0.0292,226419
440,80000,1,0,0,0,1,0,23,1,0,0.7065,25708.0,339098,-12577.0,49268,0.1026,289830
441,50000,0,1,0,0,1,0,23,0,-4,0.0934,-8608.0,28024,-3913.0,16630,0.0554,11394
442,100000,0,0,0,0,1,0,32,0,4,0.8851,-5883.0,531060,2612.0,21237,0.0354,509823
443,30000,1,0,0,0,1,0,26,0,-5,0.023,-749.0,4137,-749.0,4137,0.023,0
444,200000,1,0,0,0,1,0,27,0,0,0.609,5681.0,730818,-934.0,34070,0.0284,696748
445,240000,0,0,0,0,1,0,44,1,0,0.907,39408.0,1306045,1812.0,51436,0.0357,1254609
446,220000,0,1,0,0,1,0,34,0,0,0.1217,13019.0,160668,700.0,6300,0.0048,154368
447,160000,1,0,0,0,1,0,28,0,0,0.6262,28904.0,601165,1500.0,19300,0.0201,581865
448,180000,1,0,0,0,0,0,53,0,-4,0.0775,23250.0,83747,9694.0,32279,0.0299,51468
449,200000,0,0,0,1,0,0,42,0,0,0.142,15926.0,170347,1613.0,12043,0.01,158304
450,140000,1,0,1,0,0,0,30,0,2,0.5491,30603.0,461266,2567.0,27121,0.0323,434145
451,380000,0,0,0,0,0,0,51,1,-9,0.0,0.0,0,0.0,0,0.0,0
452,600000,0,0,0,0,0,0,53,1,4,0.7552,24296.0,2718542,-7667.0,91000,0.0253,2627542
453,260000,0,1,0,0,1,0,37,0,-1,0.6,58067.0,935929,43341.0,168022,0.1077,767907
454,200000,1,0,0,0,1,0,26,0,-8,0.1351,51550.0,162165,-421.0,7394,0.0062,154771
455,80000,0,1,0,0,1,0,42,0,0,0.6908,12727.0,331586,16811.0,61032,0.1272,270554
456,40000,0,1,0,0,1,0,39,0,-1,0.5207,21023.0,124960,-2326.0,14049,0.0585,110911
457,130000,0,0,1,0,1,0,39,0,11,0.564,-3627.0,439958,-2000.0,18000,0.0231,421958
458,50000,0,0,0,0,1,0,32,0,-3,0.3307,15885.0,99206,1667.0,5000,0.0167,94206
459,230000,1,1,0,0,0,0,41,0,-6,0.0353,59.0,48732,4678.0,59373,0.043,-10641
460,70000,0,1,0,0,0,0,48,1,-1,0.3728,29689.0,156587,-2391.0,14807,0.0353,141780
461,180000,1,1,0,0,0,0,38,0,0,0.7764,29288.0,838496,2010.0,36029,0.0334,802467
462,80000,1,1,0,0,0,0,36,0,-6,0.0586,1307.0,28137,2005.0,28667,0.0597,-530
463,290000,1,1,0,0,1,0,26,0,-2,0.1429,64244.0,248603,18831.0,115536,0.0664,133067
464,230000,1,0,0,0,1,0,28,0,0,0.4093,-7033.0,564897,39416.0,144032,0.1044,420865
465,170000,1,0,1,0,0,1,56,0,-6,0.0021,614.0,2141,409.0,2755,0.0027,-614
466,230000,0,0,0,0,0,0,59,1,-1,0.8772,8867.0,1210604,335.0,42822,0.031,1167782
467,220000,0,0,0,0,1,0,38,1,0,0.9001,28338.0,1188181,1890.0,45147,0.0342,1143034
468,230000,0,1,0,0,1,0,32,0,0,0.1035,6461.0,142857,581.0,5236,0.0038,137621
469,500000,0,1,0,0,0,0,38,0,-1,0.1003,5416.0,300881,11716.0,99568,0.0332,201313
470,90000,1,0,0,0,0,0,41,0,-6,0.0361,3926.0,19471,1642.0,14731,0.0273,4740
471,390000,1,0,1,0,1,0,35,1,0,0.7968,106337.0,1864430,3519.0,67884,0.029,1796546
472,400000,1,1,0,0,1,0,41,0,0,0.6742,203847.0,1618141,5259.0,51938,0.0216,1566203
473,180000,0,1,0,0,0,0,34,0,-6,0.0107,717.0,11563,357.0,11076,0.0103,487
474,60000,0,0,1,0,0,0,38,0,7,0.5334,-3591.0,192042,367.0,9500,0.0264,182542
475,120000,1,1,0,0,0,0,32,0,-6,0.0267,-1843.0,19210,-643.0,20172,0.028,-962
476,60000,1,1,0,0,1,0,29,0,0,0.4657,443.0,167658,593.0,6820,0.0189,160838
477,50000,0,0,0,0,1,0,44,0,0,0.6531,7135.0,195918,377.0,7869,0.0262,188049
478,70000,1,1,0,0,0,0,37,0,2,0.9062,11755.0,380598,667.0,14935,0.0356,365663
479,500000,1,0,0,0,0,0,38,0,-2,0.0009,17.0,2751,-233.0,2301,0.0008,450
480,200000,0,0,0,0,1,0,31,0,-12,0.0,0.0,0,0.0,0,0.0,0
481,250000,1,1,0,0,0,0,40,0,1,0.1832,90281.0,274820,18596.0,193164,0.1288,81656
482,140000,0,1,0,0,1,0,26,1,8,0.9911,1012.0,832487,5717.0,39650,0.0472,792837
483,70000,1,1,0,0,1,0,28,0,1,0.4041,24059.0,169724,-889.0,10806,0.0257,158918
484,90000,0,0,1,0,0,0,48,0,11,0.7627,10880.0,411870,38.0,14486,0.0268,397384
485,100000,1,1,0,0,0,0,43,0,-6,0.017,-217.0,10198,-1380.0,9818,0.0164,380
486,190000,0,1,0,0,0,0,31,0,0,0.7844,56001.0,894199,2331.0,29086,0.0255,865113
487,230000,1,0,0,0,0,0,42,0,-6,0.0381,5883.0,52633,3595.0,45768,0.0332,6865
488,320000,0,1,0,0,0,0,39,0,0,0.2897,-828.0,556223,-326.0,23059,0.012,533164
489,220000,1,1,0,0,0,0,36,1,-5,0.003,549.0,4024,285.0,4024,0.003,0
490,260000,1,0,0,0,0,0,34,0,-6,0.0244,5455.0,37990,98.0,29865,0.0191,8125
491,90000,1,1,0,0,1,0,32,0,-12,0.0011,191.0,573,52.0,157,0.0003,416
492,30000,1,1,0,0,0,0,43,0,10,0.8011,4829.0,144207,403.0,4610,0.0256,139597
493,260000,0,1,0,0,1,0,30,0,2,0.4282,58415.0,668040,3366.0,22116,0.0142,645924
494,170000,1,1,0,0,1,0,28,0,-6,0.0453,15409.0,46228,1436.0,4308,0.0042,41920
495,80000,1,0,0,0,0,0,28,1,0,0.1229,-961.0,58976,507.0,3476,0.0072,55500
496,50000,0,0,0,0,0,0,41,0,-6,0.0078,159.0,2336,177.0,4250,0.0142,-1914
497,200000,1,0,1,0,1,0,47,0,0,0.9972,1512.0,1196650,-236.0,43749,0.0365,1152901
498,20000,0,1,0,0,1,0,23,0,2,1.0324,-4504.0,123892,1994.0,10465,0.0872,113427
499,250000,1,0,0,0,0,0,49,0,-7,0.0012,-562.0,1819,-510.0,1771,0.0012,48
500,20000,0,0,0,0,0,0,38,0,4,0.9554,-2381.0,114642,1546.0,7939,0.0662,106703
501,30000,1,1,0,0,0,0,38,0,4,0.7692,-3093.0,138451,933.0,8200,0.0456,130251
502,90000,1,1,0,0,0,0,35,0,11,0.3014,-5131.0,162740,-167.0,12500,0.0231,150240
503,230000,1,0,0,1,1,0,46,0,0,0.9052,36469.0,1249171,1500.0,49500,0.0359,1199671
504,130000,1,0,0,0,0,0,33,1,0,0.1372,5934.0,107017,1667.0,5000,0.0064,102017
505,30000,0,0,0,1,0,0,53,0,-12,0.0,0.0,0,0.0,0,0.0,0
506,160000,0,0,0,0,1,0,35,0,-6,0.0033,-275.0,3200,-407.0,2805,0.0029,395
507,500000,1,1,0,0,1,0,43,0,-4,0.2539,-61126.0,761573,-79613.0,819093,0.273,-57520
508,180000,1,1,0,0,1,0,28,0,2,0.2093,3103.0,226042,376.0,10128,0.0094,215914
509,80000,1,1,0,0,0,0,30,0,2,0.158,7199.0,75825,600.0,4800,0.01,71025
510,120000,0,0,0,0,1,0,26,0,-8,0.0157,-3187.0,11330,3482.0,10446,0.0145,884
511,130000,0,1,0,0,0,0,31,0,-3,0.0084,351.0,6514,741.0,5643,0.0072,871
512,120000,1,1,0,0,1,0,35,1,-6,0.002,0.0,1440,0.0,1440,0.002,0
513,360000,0,0,0,0,1,0,28,0,-6,0.0612,7352.0,132271,621.0,116088,0.0537,16183
514,50000,0,1,0,0,1,0,23,1,12,0.6309,-1961.0,189259,267.0,8800,0.0293,180459
515,20000,1,1,0,0,1,0,23,0,2,0.8634,4230.0,103607,679.0,4938,0.0412,98669
516,100000,0,0,1,0,0,0,56,0,-1,0.7868,-1733.0,472054,28911.0,99730,0.1662,372324
517,70000,0,0,1,0,0,0,32,0,0,0.9884,-1335.0,415116,-677.0,19970,0.0475,395146
518,50000,0,1,0,0,0,0,47,0,0,0.3633,-1708.0,108988,2734.0,11797,0.0393,97191
519,10000,1,1,0,0,1,0,22,0,3,0.9878,-201.0,59270,142.0,4607,0.0768,54663
520,290000,1,0,0,0,0,0,34,0,0,0.3592,-11898.0,624930,-1000.0,39000,0.0224,585930
521,30000,1,0,0,0,0,0,31,0,0,0.6133,-1768.0,110402,133.0,7645,0.0425,102757
522,410000,1,1,0,0,1,0,27,0,0,0.0966,-32913.0,237536,6208.0,96874,0.0394,140662
523,360000,0,0,0,0,1,0,28,1,-4,0.1967,-97150.0,424799,-59190.0,454830,0.2106,-30031
524,140000,1,1,0,0,0,0,42,1,0,0.597,28279.0,501478,314.0,27167,0.0323,474311
525,210000,1,0,0,0,1,0,32,0,0,0.3396,-4098.0,427893,133.0,17600,0.014,410293
526,220000,1,1,0,0,1,0,27,0,-6,0.0152,3551.0,20097,-46960.0,171909,0.1302,-151812
527,20000,0,1,0,0,1,0,27,0,5,0.9683,-1564.0,116201,229.0,4500,0.0375,111701
528,620000,1,1,0,0,0,0,45,1,4,0.2634,-7906.0,979950,-2100.0,30700,0.0083,949250
529,360000,0,0,0,0,1,0,26,0,-7,0.002,-1431.0,4245,-1433.0,4298,0.002,-53
